Query Term,Normalized Query Term,Tweet ID
Ѕhit,shit,1319969555066851330
Ѕhit,shit,1318372455296192512
Ѕhit,shit,1318285129706475520
Ѕhit,shit,1318057348598956032
Ѕhit,shit,1318008769561784320
Ѕhit,shit,1317699216018272262
Ѕhit,shit,1317658757342449664
Ѕhit,shit,1317654311791251456
Ѕhit,shit,1317621168048803841
Ѕhit,shit,1317601635481210880
Ѕhit,shit,1317444913940910081
Ѕhit,shit,1317317830203748352
Ѕhit,shit,1317256798227845120
Ѕhit,shit,1317201059681509377
Ѕhit,shit,1316167328313356288
Ѕhit,shit,1316151837565820929
Ѕhit,shit,1316136040026058756
Ѕhit,shit,1315841898335006720
Ѕhit,shit,1315765115606638592
Ѕhit,shit,1315443957854359552
Ѕhit,shit,1315008570841235458
Ѕhit,shit,1312869180438274048
Ѕhit,shit,1312847830424449025
Ѕhit,shit,1312797592628072449
Ѕhit,shit,1312531077068546049
Ѕhit,shit,1312530039280332800
Ѕhit,shit,1312524112472887297
Ѕhit,shit,1312352172093239296
Ѕhit,shit,1312351296859574272
Ѕhit,shit,1311811466345893888
Ѕhit,shit,1311192249875668992
Ѕhit,shit,1310680625372950530
Ѕhit,shit,1310379660245520386
Ѕhit,shit,1310377879692214273
Ѕhit,shit,1310231309562904578
Ѕhit,shit,1309670584880594944
Ѕhit,shit,1309544966503518215
Ѕhit,shit,1309363444714414081
Ѕhit,shit,1309303385787514881
Ѕhit,shit,1309180753599750145
Ѕhit,shit,1308916456156016640
Ѕhit,shit,1308390480036544513
Ѕhit,shit,1307811033843732481
Ѕhit,shit,1307645161263050752
Ѕhit,shit,1307068955593510913
Ѕhit,shit,1307025613794865152
Ѕhit,shit,1306868620421509120
Ѕhit,shit,1306834369470889986
Ѕhit,shit,1306754768459587585
Ѕhit,shit,1306744680483155969
Ѕhit,shit,1306372406458621953
Ѕhit,shit,1306295023466622976
Ѕhit,shit,1305335983404199936
Ѕhit,shit,1305257098767413248
Ѕhit,shit,1305128372989833216
Ѕhit,shit,1304589911509659649
Ѕhit,shit,1303477226051117057
Ѕhit,shit,1303476007572312066
Ѕhit,shit,1303172875134828545
Ѕhit,shit,1303100741163397122
Ѕhit,shit,1302746818850164736
Ѕhit,shit,1302745246913032198
Ѕhit,shit,1302446289054031873
Ѕhit,shit,1302390922169049088
Ѕhit,shit,1302094625705021440
Ѕhit,shit,1301860283875553280
Ѕhit,shit,1301339388509663233
Ѕhit,shit,1301251645158850561
Ѕhit,shit,1301041939920220161
Ѕhit,shit,1300852159550980096
Ѕhit,shit,1300634912798715905
Ѕhit,shit,1300308870020042752
Ѕhit,shit,1300244196020764672
Ѕhit,shit,1299831602986483712
Ѕhit,shit,1299770471131602947
Ѕhit,shit,1299504647107870720
Ѕhit,shit,1299021492836020224
Ѕhit,shit,1297684709212925953
Ѕhit,shit,1297060523687649280
Ѕhit,shit,1296182528974434304
Ѕhit,shit,1296048446231764993
Ѕhit,shit,1295966842218061826
Ѕhit,shit,1295903079188123648
Ѕhit,shit,1295806567024136193
Ѕhit,shit,1295776286133149706
Ѕhit,shit,1295399100674965506
Ѕhit,shit,1294814210208272384
Ѕhit,shit,1294810810078961664
Ѕhit,shit,1294781947881951233
Ѕhit,shit,1294736018596274181
Ѕhit,shit,1294608010262843393
Ѕhit,shit,1293437085265719296
Ѕhit,shit,1292980190520455168
Ѕhit,shit,1292802562366803968
Ѕhit,shit,1292566646268342273
Ѕhit,shit,1292566146617692160
Ѕhit,shit,1292446328023285763
Ѕhit,shit,1292282065992417287
Ѕhit,shit,1292098825960792064
Ѕhit,shit,1291471660982231040
Ѕhit,shit,1290932849957363712
Ѕhit,shit,1290348784279527424
Ѕhit,shit,1290332234134753282
Ѕhit,shit,1289742768752001030
Ѕhit,shit,1289699524915544064
Ѕhit,shit,1288246890182713344
Ѕhit,shit,1288245927153733635
Ѕhit,shit,1287492027215679488
Ѕhit,shit,1287259010442305536
Ѕhit,shit,1287021450117943296
Ѕhit,shit,1286944043453251586
Ѕhit,shit,1285807831082504192
Ѕhit,shit,1285805681250054146
Ѕhit,shit,1285161027764727809
Ѕhit,shit,1284848867066941442
Ѕhit,shit,1283939382685085696
Ѕhit,shit,1283541606826602496
Ѕhit,shit,1283496934813163528
Ѕhit,shit,1282868837180821505
Ѕhit,shit,1282365212054695939
Ѕhit,shit,1281972473458757632
Ѕhit,shit,1281391311766073346
Ѕhit,shit,1280693202991960066
Ѕhit,shit,1280523988633096197
Ѕhit,shit,1280403600448028673
Ѕhit,shit,1280205089601355781
Ѕhit,shit,1280159310811717644
Ѕhit,shit,1280133319456407553
Ѕhit,shit,1280133213994745863
Ѕhit,shit,1279821203088302080
Ѕhit,shit,1279547597447929857
Ѕhit,shit,1279033853408149509
Ѕhit,shit,1278969576072544256
Ѕhit,shit,1278840314686562304
Ѕhit,shit,1278693944168235009
Ѕhit,shit,1278386478717034497
Ѕhit,shit,1277771279567925256
Ѕhit,shit,1277770868467302400
Ѕhit,shit,1277029382083788808
Ѕhit,shit,1276121627646967809
Ѕhit,shit,1275913837028560898
Ѕhit,shit,1275909613846700033
Ѕhit,shit,1275719667487838209
Ѕhit,shit,1275425633770692608
Ѕhit,shit,1274894460728545286
Ѕhit,shit,1274268217922351104
Ѕhit,shit,1274253239521734657
Ѕhit,shit,1274102586740813824
Ѕhit,shit,1274051622541365248
Ѕhit,shit,1273975834622210050
Ѕhit,shit,1273929544227946496
Ѕhit,shit,1273841856238026752
Ѕhit,shit,1273260178264252416
Ѕhit,shit,1272888993424818178
Ѕhit,shit,1272887012786388992
Ѕhit,shit,1271507239061401600
Ѕhit,shit,1271205786862129154
Ѕhit,shit,1271125511884996608
Ѕhit,shit,1271069494300082178
Ѕhit,shit,1270891891157057542
Ѕhit,shit,1270821253750931456
Ѕhit,shit,1270548826852638722
Ѕhit,shit,1270398278090108929
Ѕhit,shit,1269869008435568640
Ѕhit,shit,1269713086354804736
Ѕhit,shit,1269413244193701888
Ѕhit,shit,1269410239931088896
Ѕhit,shit,1269323208903266304
Ѕhit,shit,1269101188986765319
Ѕhit,shit,1269030159283302400
Ѕhit,shit,1268730137584926721
Ѕhit,shit,1268306693827579916
Ѕhit,shit,1268266379536412674
Ѕhit,shit,1268197726342328321
Ѕhit,shit,1268148511985602560
Ѕhit,shit,1267968051040968704
Ѕhit,shit,1267917841560461313
Ѕhit,shit,1267106602269708289
Ѕhit,shit,1266566963284885505
Ѕhit,shit,1266483787304775683
Ѕhit,shit,1266464444701343747
Ѕhit,shit,1266363746387144704
Ѕhit,shit,1266063892565934081
Ѕhit,shit,1265655498721898496
Ѕhit,shit,1265317858076024833
Ѕhit,shit,1265256906089730050
Ѕhit,shit,1265076540905263109
Ѕhit,shit,1264936423502864385
Ѕhit,shit,1264541581803216897
Ѕhit,shit,1264483198026874881
Ѕhit,shit,1264437036326572032
Ѕhit,shit,1264169527312551941
Ѕhit,shit,1264065902980538369
Ѕhit,shit,1263799744440107010
Ѕhit,shit,1263525670010920965
Ѕhit,shit,1263519455121981440
Ѕhit,shit,1262852512018829318
Ѕhit,shit,1262471658469756931
Ѕhit,shit,1262229884895727621
Ѕhit,shit,1261995778085728257
Ѕhit,shit,1261635168185528325
Ѕhit,shit,1261609126888566785
Ѕhit,shit,1261463004706508801
Ѕhit,shit,1261447963244548096
Ѕhit,shit,1261412285987221504
Ѕhit,shit,1261349017075634177
Ѕhit,shit,1261119033908346881
Ѕhit,shit,1260661418870833163
Ѕhit,shit,1260573616883871744
Ѕhit,shit,1260010869888442369
Ѕhit,shit,1260000502294724610
Ѕhit,shit,1259274077593878529
Ѕhit,shit,1258664878094651398
Ѕhit,shit,1257846132463546368
Ѕhit,shit,1257714585525780480
Ѕhit,shit,1257663002511376384
Ѕhit,shit,1257006629268131841
Ѕhit,shit,1256669438843248642
Ѕhit,shit,1256403242302558209
Ѕhit,shit,1256317895329542150
Ѕhit,shit,1256256366659997697
Ѕhit,shit,1256103271980314626
Ѕhit,shit,1256005380687171587
Ѕhit,shit,1255733579235102720
Ѕhit,shit,1255695237751738374
Ѕhit,shit,1255526582988521477
Ѕhit,shit,1255526399164788737
Ѕhit,shit,1255525044920467459
Ѕhit,shit,1255319851700273152
Ѕhit,shit,1255290503790280705
Ѕhit,shit,1254966893556924418
Ѕhit,shit,1254848656764788736
Ѕhit,shit,1254778731572260867
Ѕhit,shit,1254771446410121219
Ѕhit,shit,1254571342294376450
Ѕhit,shit,1254539414488973312
Ѕhit,shit,1254390748679737346
Ѕhit,shit,1254370313644773376
Ѕhit,shit,1254174928565424136
Ѕhit,shit,1254152549546045449
Ѕhit,shit,1254152295027179527
Ѕhit,shit,1254032577347944448
Ѕhit,shit,1254032059313651719
Ѕhit,shit,1254010458853519361
Ѕhit,shit,1253690871788244994
Ѕhit,shit,1253667641115455488
Ѕhit,shit,1253492217001529345
Ѕhit,shit,1253377066734686214
Ѕhit,shit,1253359340259545090
Ѕhit,shit,1253293936157822976
Ѕhit,shit,1253259460803428357
Ѕhit,shit,1252981273510834176
Ѕhit,shit,1252797761092759552
Ѕhit,shit,1252445504119635969
Ѕhit,shit,1252399418336096257
Ѕhit,shit,1251738611311132672
Ѕhit,shit,1251073075879317505
Ѕhit,shit,1250781905319952384
Ѕhit,shit,1249259781254270976
Ѕhit,shit,1249234895840227328
Ѕhit,shit,1249220170356318208
Ѕhit,shit,1249177494902771717
Ѕhit,shit,1248784361882890240
Ѕhit,shit,1248621140290842626
Ѕhit,shit,1248353338594414592
Ѕhit,shit,1248314167175647232
Ѕhit,shit,1248302977800159236
Ѕhit,shit,1247599685319131141
Ѕhit,shit,1247371877389082624
Ѕhit,shit,1247366776016580615
Ѕhit,shit,1246881039475183617
Ѕhit,shit,1246872021608300547
Ѕhit,shit,1246471412304445443
Ѕhit,shit,1246418568390082561
Ѕhit,shit,1246212764240089091
Ѕhit,shit,1246115098760040451
Ѕhit,shit,1245518560107126784
Ѕhit,shit,1245453497715380224
Ѕhit,shit,1245170746684555264
Ѕhit,shit,1244788719732883457
Ѕhit,shit,1244527002612387842
Ѕhit,shit,1244423264744747008
Ѕhit,shit,1244373017595203589
Ѕhit,shit,1244145910755532800
Ѕhit,shit,1243126726869336067
Ѕhit,shit,1241708200157724673
Ѕhit,shit,1241706763306577920
Ѕhit,shit,1241296929876631554
Ѕhit,shit,1241188766410248192
Ѕhit,shit,1240731920511700992
Ѕhit,shit,1240692770735452160
Ѕhit,shit,1237441878699761665
Ѕhit,shit,1237199285285990400
Ѕhit,shit,1236669210652221440
Ѕhit,shit,1236355882390368256
Ѕhit,shit,1233965231610703872
Ѕhit,shit,1233453044613951488
Ѕhit,shit,1232501670531289089
Ѕhit,shit,1231812380222468098
Ѕhit,shit,1231657236348489730
Ѕhit,shit,1231574245609820161
Ѕhit,shit,1231040122138824704
Ѕhit,shit,1230148097919025154
Ѕhit,shit,1229200094899179522
Ѕhit,shit,1227870206673989632
Ѕhit,shit,1226506216979025925
Ѕhit,shit,1226504702042480646
Ѕhit,shit,1225954385659924482
Ѕhit,shit,1225572603152171008
Ѕhit,shit,1225328681326989312
Ѕhit,shit,1225066283701559296
Ѕhit,shit,1224766963244847105
Ѕhit,shit,1224698229234831360
Ѕhit,shit,1224456529778135041
Ѕhit,shit,1224244018009296896
Ѕhit,shit,1224176367237042179
Ѕhit,shit,1224014349188116480
Ѕhit,shit,1223856536000389120
Ѕhit,shit,1223692062274527232
Ѕhit,shit,1223478353040113669
Ѕhit,shit,1223464862585622530
Ѕhit,shit,1223393605097787393
Ѕhit,shit,1223247362669404161
Ѕhit,shit,1222555334461530113
Ѕhit,shit,1222371710399406080
Ѕhit,shit,1222112738912006144
Ѕhit,shit,1221648581787975680
Ѕhit,shit,1219889691694071808
Ѕhit,shit,1219720626568683521
Ѕhit,shit,1219602757134508034
Ѕhit,shit,1219446679549743104
Ѕhit,shit,1219326571934363648
Ѕhit,shit,1219003432197115905
Ѕhit,shit,1218558337488429056
Ѕhit,shit,1218546575049396224
Ѕhit,shit,1218546490899161091
Ѕhit,shit,1217965956871413761
Ѕhit,shit,1217560807279558657
Ѕhit,shit,1217396884081467392
Ѕhit,shit,1216807516216135680
Ѕhit,shit,1216730846750789632
Ѕhit,shit,1216347168136749056
Ѕhit,shit,1216273293734555648
Ѕhit,shit,1216271487247769600
Ѕhit,shit,1216011923692670976
Ѕhit,shit,1215302575551021056
Ѕhit,shit,1215301620474486788
Ѕhit,shit,1214920434417905667
Ѕhit,shit,1214485369196072960
Ѕhit,shit,1213456022486110208
Ѕhit,shit,1213451241625456640
Ѕhit,shit,1212964529421852672
Ѕhit,shit,1212732762928668673
Ѕhit,shit,1211607976030691328
Ѕhit,shit,1211348225292193792
Ѕhit,shit,1211298813819998209
Ѕhit,shit,1210914840136572928
Ѕhit,shit,1210914106494070784
Ѕhit,shit,1210761941402021890
Ѕhit,shit,1210718461166440450
Ѕhit,shit,1210543945438171145
Ѕhit,shit,1210489838237048832
Ѕhit,shit,1210109679445192704
Ѕhit,shit,1210060325464281088
Ѕhit,shit,1209951149513674753
Ѕhit,shit,1209932866018304003
Ѕhit,shit,1209181614871339008
Ѕhit,shit,1209177178765742082
Ѕhit,shit,1209177076387000321
Ѕhit,shit,1209070365487587328
Ѕhit,shit,1209070030152962049
Ѕhit,shit,1209057768419790848
Ѕhit,shit,1208838894164336640
Ѕhit,shit,1208740682443173889
Ѕhit,shit,1208727044600877056
Ѕhit,shit,1208513394841718785
Ѕhit,shit,1208512290468835335
Ѕhit,shit,1208509799379415041
Ѕhit,shit,1208444266109902848
Ѕhit,shit,1208434206659039235
Ѕhit,shit,1208406080017051649
Ѕhit,shit,1208402482449264642
Ѕhit,shit,1208401548495269888
Ѕhit,shit,1208399504665464835
Ѕhit,shit,1208392097931378690
Ѕhit,shit,1208180440198193159
Ѕhit,shit,1207986345286807553
Ѕhit,shit,1207420888297168897
Ѕhit,shit,1207336815247740929
Ѕhit,shit,1206978359584051202
Ѕhit,shit,1206976528506085377
Ѕhit,shit,1206972025685913601
Ѕhit,shit,1206789012293332992
Ѕhit,shit,1206676436268077056
Ѕhit,shit,1206315272031870976
Ѕhit,shit,1206194985869217798
Ѕhit,shit,1206121855272280064
Ѕhit,shit,1206059904378650624
Ѕhit,shit,1205962216035569664
Ѕhit,shit,1205694303215005696
Ѕhit,shit,1205538416013840385
Ѕhit,shit,1204983897995587584
Ѕhit,shit,1204906150933794816
Ѕhit,shit,1204739134138601472
Ѕhit,shit,1204586748107526144
Ѕhit,shit,1204583281322340359
Ѕhit,shit,1204578077935841280
Ѕhit,shit,1204571668011737088
Ѕhit,shit,1204531099273170944
Ѕhit,shit,1204519718805266432
Ѕhit,shit,1204510910217359360
Ѕhit,shit,1204336254134784001
Ѕhit,shit,1204314920889831424
Ѕhit,shit,1204313396700753920
Ѕhit,shit,1204265582176210944
Ѕhit,shit,1204244061814755332
Ѕhit,shit,1203909987141111810
Ѕhit,shit,1203589914866176001
Ѕhit,shit,1203589909904269312
Ѕhit,shit,1203517076553506816
Ѕhit,shit,1203412374205730816
Ѕhit,shit,1202863139613806593
Ѕhit,shit,1202582654509551619
Ѕhit,shit,1202481651865010176
Ѕhit,shit,1202480846873210880
Ѕhit,shit,1202480525702836224
Ѕhit,shit,1202474217201184768
Ѕhit,shit,1202427932691619843
Ѕhit,shit,1202422054248693760
Ѕhit,shit,1200612560468185088
Ѕhit,shit,1200556277639897089
Ѕhit,shit,1199903224733540354
Ѕhit,shit,1199785727980118017
Ѕhit,shit,1199506744021569538
Ѕhit,shit,1199298181546164224
Ѕhit,shit,1198786280106184704
Ѕhit,shit,1198785960814809088
Ѕhit,shit,1198398358626410497
Ѕhit,shit,1198045428001968130
Ѕhit,shit,1198021597514403840
Ѕhit,shit,1197366738830139394
Ѕhit,shit,1196819401774944256
Ѕhit,shit,1196464325877219330
Ѕhit,shit,1196016610034823169
Ѕhit,shit,1196004498940071936
Ѕhit,shit,1195194885093105664
Ѕhit,shit,1195176821291180032
Ѕhit,shit,1195082067828195328
Ѕhit,shit,1194594232515866625
Ѕhit,shit,1194587756762148865
Ѕhit,shit,1194402966578573313
Ѕhit,shit,1193677072746582016
Ѕhit,shit,1193303755447554049
Ѕhit,shit,1193302436926103552
Ѕhit,shit,1192768764045119489
Ѕhit,shit,1192555885438152704
Ѕhit,shit,1192522362173972486
Ѕhit,shit,1191940018006319111
Ѕhit,shit,1191730022748479494
Ѕhit,shit,1191709431244972032
Ѕhit,shit,1191472712012705794
Ѕhit,shit,1191398748510916610
Ѕhit,shit,1191178405208825857
Ѕhit,shit,1190650973615796229
Ѕhit,shit,1190593791679483904
Ѕhit,shit,1190389739808907265
Ѕhit,shit,1190315911770755074
Ѕhit,shit,1189757258940506112
Ѕhit,shit,1189724043550904323
Ѕhit,shit,1189670523569102849
Ѕhit,shit,1189653416408166401
Ѕhit,shit,1189152953598390272
Ѕhit,shit,1188685306851201024
Ѕhit,shit,1188685192162091008
Ѕhit,shit,1188500328917979137
Ѕhit,shit,1188440039996432384
Ѕhit,shit,1188239541607514112
Ѕhit,shit,1187761228359327746
Ѕhit,shit,1187352111555760130
Ѕhit,shit,1187235758991642624
Ѕhit,shit,1187233120761856000
Ѕhit,shit,1185663465349926912
Ѕhit,shit,1184836676230746113
Ѕhit,shit,1184691827179446272
Ѕhit,shit,1184650891195908097
Ѕhit,shit,1184624462286807040
Ѕhit,shit,1184151864025210881
Ѕhit,shit,1183562533057236992
Ѕhit,shit,1183550532822155264
Ѕhit,shit,1183190274429902848
Ѕhit,shit,1183129489322270720
Ѕhit,shit,1182835617299873792
Ѕhit,shit,1182759690993885184
Ѕhit,shit,1182735195948175360
Ѕhit,shit,1182427704215457792
Ѕhit,shit,1182356496283246596
Ѕhit,shit,1180823334210158593
Ѕhit,shit,1180823074729611265
Ѕhit,shit,1180333633216880641
Ѕhit,shit,1180312144597983232
Ѕhit,shit,1180223357712846850
Ѕhit,shit,1180216832281710592
Ѕhit,shit,1179949884620845056
Ѕhit,shit,1179843948577210368
Ѕhit,shit,1179837444637765633
Ѕhit,shit,1179798864372682752
Ѕhit,shit,1179791302688481281
Ѕhit,shit,1179406170391486466
Ѕhit,shit,1179244739968798721
Ѕhit,shit,1178376362165493760
Ѕhit,shit,1178360250505875457
Ѕhit,shit,1178328698354900994
Ѕhit,shit,1178325542287937537
Ѕhit,shit,1178294399060586498
Ѕhit,shit,1178287456929624066
Ѕhit,shit,1178062047277387776
Ѕhit,shit,1178050734623006726
Ѕhit,shit,1177996940405026817
Ѕhit,shit,1177602852501504002
Ѕhit,shit,1177602459386159111
Ѕhit,shit,1177593821774962688
Ѕhit,shit,1176896408743550984
Ѕhit,shit,1176685203877769216
Ѕhit,shit,1176657971159457797
Ѕhit,shit,1176620381320503297
Ѕhit,shit,1176563031016443906
Ѕhit,shit,1176556374848933888
Ѕhit,shit,1176540452046213120
Ѕhit,shit,1176466924647014405
Ѕhit,shit,1176292296997908480
Ѕhit,shit,1176263748220329991
Ѕhit,shit,1176155520882937858
Ѕhit,shit,1175992792746778625
Ѕhit,shit,1175807617140240384
Ѕhit,shit,1175207527128154113
Ѕhit,shit,1174789853206241280
Ѕhit,shit,1174733952185094145
Ѕhit,shit,1174202318084038656
Ѕhit,shit,1174141770751516672
Ѕhit,shit,1173968501738016768
Ѕhit,shit,1173928190949113856
Ѕhit,shit,1173368756212568064
Ѕhit,shit,1172306636511305728
Ѕhit,shit,1172187937217400838
Ѕhit,shit,1171993292726251521
Ѕhit,shit,1171893729579417601
Ѕhit,shit,1171796878373085185
Ѕhit,shit,1171609031590514689
Ѕhit,shit,1171374395723538432
Ѕhit,shit,1170854109953609728
Ѕhit,shit,1170579761187311616
Ѕhit,shit,1170458671320641537
Ѕhit,shit,1170147075151056896
Ѕhit,shit,1170051232523853825
Ѕhit,shit,1169613577742929920
Ѕhit,shit,1169433810544549888
Ѕhit,shit,1169244028027789312
Ѕhit,shit,1168098486312734720
Ѕhit,shit,1168093734782799872
Ѕhit,shit,1168087570053554176
Ѕhit,shit,1167994689301204992
Ѕhit,shit,1167907929841815554
Ѕhit,shit,1167844299486244864
Ѕhit,shit,1167623395376271361
Ѕhit,shit,1167367712995205120
Ѕhit,shit,1167152223450779648
Ѕhit,shit,1166832777590902784
Ѕhit,shit,1166799650088792069
Ѕhit,shit,1166778511643877377
Ѕhit,shit,1166737336513769475
Ѕhit,shit,1166410071045226496
Ѕhit,shit,1166376268373340163
Ѕhit,shit,1166110065201471488
Ѕhit,shit,1165682566059429888
Ѕhit,shit,1165620333837201408
Ѕhit,shit,1165556798566346754
Ѕhit,shit,1165445265907757058
Ѕhit,shit,1165443070638399488
Ѕhit,shit,1165228158603407361
Ѕhit,shit,1165225600786882562
Ѕhit,shit,1164928198561415169
Ѕhit,shit,1164912507783438337
Ѕhit,shit,1164906215723417600
Ѕhit,shit,1164867249347452928
Ѕhit,shit,1164711561304444934
Ѕhit,shit,1164705397103562752
Ѕhit,shit,1164650718239875072
Ѕhit,shit,1164647274250670080
Ѕhit,shit,1164617651664171008
Ѕhit,shit,1164585450792730626
Ѕhit,shit,1164433546192347136
Ѕhit,shit,1164357860878442496
Ѕhit,shit,1164249953981673472
Ѕhit,shit,1163778427687714816
Ѕhit,shit,1162525454122835968
Ѕhit,shit,1162342649417932801
Ѕhit,shit,1162164238401626114
Ѕhit,shit,1162157119975645185
Ѕhit,shit,1161880860204908544
Ѕhit,shit,1161858368715264000
Ѕhit,shit,1161569766374596608
Ѕhit,shit,1161566493433352193
Ѕhit,shit,1161081932941320192
Ѕhit,shit,1161034406334730240
Ѕhit,shit,1161030509859954694
Ѕhit,shit,1161025795462242304
Ѕhit,shit,1160707881588658176
Ѕhit,shit,1160683304020062208
Ѕhit,shit,1160628350819459072
Ѕhit,shit,1160261440470691841
Ѕhit,shit,1160211105614053376
Ѕhit,shit,1160162164243611648
Ѕhit,shit,1159846761093128192
Ѕhit,shit,1159202658038767621
Ѕhit,shit,1158933728594411524
Ѕhit,shit,1158426910290038785
Ѕhit,shit,1158412222537916416
Ѕhit,shit,1158284094201053184
Ѕhit,shit,1157813122771673089
Ѕhit,shit,1157470646944878592
Ѕhit,shit,1156362320957857793
Ѕhit,shit,1156350934601097218
Ѕhit,shit,1155958180154761225
Ѕhit,shit,1155466316997943298
Ѕhit,shit,1155210475937947649
Ѕhit,shit,1154948738516946944
Ѕhit,shit,1154948647320260608
Ѕhit,shit,1154868668435746816
Ѕhit,shit,1154846870407135233
Ѕhit,shit,1154831592931692544
Ѕhit,shit,1153859569262702592
Ѕhit,shit,1153793104668835840
Ѕhit,shit,1153789171460276227
Ѕhit,shit,1153346651945410565
Ѕhit,shit,1153273752786014209
Ѕhit,shit,1153273399441088513
Ѕhit,shit,1153184389846560769
Ѕhit,shit,1153141330635382784
Ѕhit,shit,1153112789600362496
Ѕhit,shit,1153048466177843206
Ѕhit,shit,1152740653413163008
Ѕhit,shit,1152687510226657286
Ѕhit,shit,1152400695322169346
Ѕhit,shit,1152279129250762753
Ѕhit,shit,1152277835240923137
Ѕhit,shit,1152247491485732867
Ѕhit,shit,1152182209715023873
Ѕhit,shit,1151962713943367687
Ѕhit,shit,1151956008195035137
Ѕhit,shit,1151881816363716608
Ѕhit,shit,1151827925727096832
Ѕhit,shit,1151733700859781120
Ѕhit,shit,1151733261892227072
Ѕhit,shit,1151491024038088705
Ѕhit,shit,1151489396790743041
Ѕhit,shit,1151285986023727105
Ѕhit,shit,1151122837861801985
Ѕhit,shit,1150923173019488258
Ѕhit,shit,1150900894675943424
Ѕhit,shit,1150880093427904512
Ѕhit,shit,1150860407168491521
Ѕhit,shit,1150851958036733953
Ѕhit,shit,1150576688222416896
Ѕhit,shit,1150504898699636736
Ѕhit,shit,1149858112792387585
Ѕhit,shit,1149142243565084675
Ѕhit,shit,1148727977578061827
Ѕhit,shit,1148721150631063552
Ѕhit,shit,1148692687463297024
Ѕhit,shit,1148466918229184513
Ѕhit,shit,1148465387455045634
Ѕhit,shit,1148211909465903104
Ѕhit,shit,1148075449215590401
Ѕhit,shit,1148072313855860736
Ѕhit,shit,1148068480480137216
Ѕhit,shit,1148053909845532672
Ѕhit,shit,1148049474843009024
Ѕhit,shit,1148045964168585222
Ѕhit,shit,1148019772795301888
Ѕhit,shit,1147802918621515778
Ѕhit,shit,1147571308374441984
Ѕhit,shit,1146611907346010112
Ѕhit,shit,1146086936752336896
Ѕhit,shit,1146082700710895616
Ѕhit,shit,1145709283256016897
Ѕhit,shit,1145482570571886594
Ѕhit,shit,1145194737709780992
Ѕhit,shit,1145013109049954304
Ѕhit,shit,1143952523381891073
Ѕhit,shit,1143876872259932162
Ѕhit,shit,1143856199206617088
Ѕhit,shit,1143717334407925760
Ѕhit,shit,1143677858189139968
Ѕhit,shit,1143324284695265281
Ѕhit,shit,1142601491229892609
Ѕhit,shit,1142601478038855680
Ѕhit,shit,1142581150776532992
Ѕhit,shit,1142575103353507840
Ѕhit,shit,1142556101042429953
Ѕhit,shit,1142430725880320000
Ѕhit,shit,1142426164373393409
Ѕhit,shit,1142266427518410752
Ѕhit,shit,1142172127577202688
Ѕhit,shit,1142076214527561733
Ѕhit,shit,1141858007447478276
Ѕhit,shit,1141792688565608449
Ѕhit,shit,1141791954533048320
Ѕhit,shit,1141705243325059072
Ѕhit,shit,1141679132050362368
Ѕhit,shit,1141542792004546560
Ѕhit,shit,1141493111987822593
Ѕhit,shit,1141439733886869509
Ѕhit,shit,1141395440140767232
Ѕhit,shit,1141374229688066048
Ѕhit,shit,1141320231576580097
Ѕhit,shit,1141099679700135936
Ѕhit,shit,1140968016215257090
Ѕhit,shit,1140801931956412420
Ѕhit,shit,1140695013392867331
Ѕhit,shit,1140489088845455360
Ѕhit,shit,1140482332354383872
Ѕhit,shit,1140467262488530945
Ѕhit,shit,1140420715742736384
Ѕhit,shit,1140265438720360448
Ѕhit,shit,1140127017167441921
Ѕhit,shit,1140051278904680448
Ѕhit,shit,1139946797231738883
Ѕhit,shit,1139946647079858176
Ѕhit,shit,1139946480477847553
Ѕhit,shit,1139932705787916288
Ѕhit,shit,1139926546817396736
Ѕhit,shit,1139907416152260608
Ѕhit,shit,1139894386014195712
Ѕhit,shit,1139892962396164096
Ѕhit,shit,1139873680861929472
Ѕhit,shit,1139721777536368640
Ѕhit,shit,1139719937411338242
Ѕhit,shit,1139695739292884992
Ѕhit,shit,1139684377338634240
Ѕhit,shit,1139679104020701184
Ѕhit,shit,1139606593241341952
Ѕhit,shit,1139599392598560769
Ѕhit,shit,1139598053395111936
Ѕhit,shit,1139584298477113344
Ѕhit,shit,1139288434265247744
Ѕhit,shit,1139213234613960704
Ѕhit,shit,1139178080088576000
Ѕhit,shit,1139169876118048770
Ѕhit,shit,1139050296842293249
Ѕhit,shit,1138860274121940992
Ѕhit,shit,1138847988942548992
Ѕhit,shit,1138830361553752066
Ѕhit,shit,1138828826534993920
Ѕhit,shit,1138797797740883968
Ѕhit,shit,1138796422709547008
Ѕhit,shit,1138230344908509184
Ѕhit,shit,1136344495644184576
Ѕhit,shit,1136327240520732672
Ѕhit,shit,1136094849474674690
Ѕhit,shit,1135772692622249984
Ѕhit,shit,1135682735781974016
Ѕhit,shit,1135637105252667392
Ѕhit,shit,1135519101454082053
Ѕhit,shit,1134998608774909953
Ѕhit,shit,1134829194280656897
Ѕhit,shit,1134141126804410368
Ѕhit,shit,1133845562346876929
Ѕhit,shit,1133769349024632834
Ѕhit,shit,1133703957732311040
Ѕhit,shit,1133702971265638405
Ѕhit,shit,1131247381247348737
Ѕhit,shit,1130835892401332225
Ѕhit,shit,1130828822503407618
Ѕhit,shit,1130533833454043138
Ѕhit,shit,1130230642397130753
Ѕhit,shit,1129508067983405056
